"","movie_id","actor_id","actor_name","billing_order","character"
"1607",11834,95634,"Rodney Bewes",5,"The Other Squire"
"1608",27591,30560,"Patrick Wayne",0,"Ben McBride"
"1609",27591,50967,"Doug McClure",1,"Bowen Tyler"
"1610",27591,31364,"Sarah Douglas",2,"Charly"
"1611",27591,110318,"Dana Gillespie",3,"Ajor"
"1612",27591,11131,"Thorley Walters",4,"Norfolk"
"1613",27591,10657,"Shane Rimmer",5,"Hogan"
"1614",12262,73779,"Susan Lanier",0,"Brenda Carter"
"1615",12262,43980,"Robert Houston",1,"Bobby Carter"
"1616",12262,73781,"Martin Speer",2,"Doug Wood"
"1617",12262,62001,"Dee Wallace",3,"Lynne Wood"
"1618",12262,73782,"Russ Grieve",4,"Big Bob Carter"
"1619",12262,101765,"John Steadman",5,"Fred"
"1620",19108,51576,"Chuck Norris",0,"John David 'J.D.' Dawes"
"1621",19108,2081,"George Murdock",1,"Judge Trimmings"
"1622",19108,1653779,"Terry O'Connor",2,"Arlene Trimmings"
"1623",19108,1789028,"Don Gentry",3,"Sgt. Strode"
"1624",19108,1789029,"John Di Fusco",4,"Arney"
"1625",19108,1789030,"Ron Cedillos",5,"Deputy Bowles"
"1626",985,6718,"Jack Nance",0,"Henry Spencer"
"1627",985,14794,"Charlotte Stewart",1,"Mary X"
"1628",985,14795,"Allen Joseph",2,"Mr. X"
"1629",985,14796,"Jeanne Bates",3,"Mrs. X"
"1630",985,14797,"Judith Roberts",4,"Beautiful Girl Across the Hall"
"1631",985,14798,"Laurel Near",5,"Lady in the Radiator"
"1632",1473557,11641,"Scott Spiegel",0,"Police Detective"
"1633",1473557,7623,"Sam Raimi",1,"Uncle Jasper"
"1634",1473557,1116943,"Cheryl Guttridge",2,"Jane Bradley"
"1635",1473557,11357,"Bruce Campbell",3,"Police Officer"
"1636",1473557,11769,"Ted Raimi",4,"Bradley"
"1637",1473557,7629,"Ivan Raimi",5,""
"1638",1292676,4724323,"Chris Gummer",0,"Earlic"
"1639",1292676,549054,"Eleanor Herman",1,"Princess Serina"
"1640",1292676,4724324,"George Goebbel",2,"Kaligan"
"1641",1292676,4724325,"Albert Renaud",3,"Shandor"
"1642",1292676,549052,"Jamie Zemarel",4,"Sir Malcom"
"1643",1292676,1204518,"Dave Ellis",5,"The King"
"1644",1924,20006,"Christopher Reeve",0,"Clark Kent / Superman"
"1645",1924,20011,"Margot Kidder",1,"Lois Lane"
"1646",1924,193,"Gene Hackman",2,"Lex Luthor"
"1647",1924,3084,"Marlon Brando",3,"Jor-El"
"1648",1924,13726,"Ned Beatty",4,"Otis"
"1649",1924,55278,"Jackie Cooper",5,"Perry White"
"1650",24961,32715,"Diana Ross",0,"Dorothy"
"1651",24961,82702,"Michael Jackson",1,"Scarecrow"
"1652",24961,92899,"Nipsey Russell",2,"Tinman"
"1653",24961,57357,"Ted Ross",3,"Lion"
"1654",24961,52031,"Mabel King",4,"Evillene"
"1655",24961,77226,"Theresa Merritt",5,"Aunt Em"
"1656",46878,3895,"Michael Caine",0,"Brad Crane"
"1657",46878,9594,"Katharine Ross",1,"Capt. Helena Anderson"
"1658",46878,12149,"Richard Widmark",2,"Gen. Thaddeus Slater"
"1659",46878,28906,"Richard Chamberlain",3,"Dr. Hubbard"
"1660",46878,8725,"Olivia de Havilland",4,"Maureen Schuester"
"1661",46878,8258,"Ben Johnson",5,"Felix"
"1662",579,6355,"Roy Scheider",0,"Police Chief Martin Brody"
"1663",579,8607,"Lorraine Gary",1,"Ellen Brody"
"1664",579,8608,"Murray Hamilton",2,"Mayor Larry Vaughn"
"1665",579,6769,"Joseph Mascolo",3,"Len Peterson"
"1666",579,8609,"Jeffrey Kramer",4,"Hendricks"
"1667",579,8497,"Collin Wilcox Paxton",5,"Dr. Lureen Elkins"
"1668",36759,562708,"Peter Frampton",0,"Billy Shears"
"1669",36759,66885,"Barry Gibb",1,"Mark Henderson"
"1670",36759,66886,"Robin Gibb",2,"Dave Henderson"
"1671",36759,66887,"Maurice Gibb",3,"Bob Henderson"
"1672",36759,40956,"Frankie Howerd",4,"Mean Mr. Mustard"
"1673",36759,122884,"Paul Nicholas",5,"Dougie Shears"
"1674",12185,6449,"Warren Beatty",0,"Joe Pendleton"
"1675",12185,1666,"Julie Christie",1,"Betty Logan"
"1676",12185,2091,"James Mason",2,"Mr. Jordan"
"1677",12185,5251,"Jack Warden",3,"Max Corkle"
"1678",12185,28164,"Charles Grodin",4,"Tony Abbott"
"1679",12185,40403,"Dyan Cannon",5,"Julia Farnsworth"
"1680",11778,380,"Robert De Niro",0,"Michael Vronsky"
"1681",11778,4690,"Christopher Walken",1,"Nikanor ""Nick"" Chevotarevich"
"1682",11778,3096,"John Cazale",2,"Stan"
"1683",11778,47879,"John Savage",3,"Steven Pushkov"
"1684",11778,5064,"Meryl Streep",4,"Linda"
"1685",11778,10477,"George Dzundza",5,"John"
"1686",6081,12446,"Peter Sellers",0,"Chief Inspector Clouseau"
"1687",6081,14503,"Herbert Lom",1,"Chief Inspector Dreyfus"
"1688",6081,40403,"Dyan Cannon",2,"Simone Legree"
"1689",6081,5255,"Robert Webber",3,"Philippe Douvier"
"1690",6081,1162,"Robert Loggia",4,"Al Marchione"
"1691",6081,11033,"Paul Stewart",5,"Julio Scallini"
"1692",9584,10823,"Kris Kristofferson",0,"Rubber Duck"
"1693",9584,46597,"Ali MacGraw",1,"Melissa"
"1694",9584,4521,"Burt Young",2,"Pig Pen"
"1695",9584,58074,"Madge Sinclair",3,"Widow Woman"
"1696",9584,44796,"Franklyn Ajaye",4,"Spider Mike"
"1697",9584,41734,"Brian Davies",5,"Chuck Arnoldi"
"1698",16241,8487,"Gregory Peck",0,"Dr. Josef Mengele"
"1699",16241,3359,"Laurence Olivier",1,"Ezra Lieberman"
"1700",16241,2091,"James Mason",2,"Eduard Seibert"
"1701",16241,27932,"Lilli Palmer",3,"Esther Lieberman"
"1702",16241,93051,"Uta Hagen",4,"Frieda Maloney"
"1703",16241,26472,"Steve Guttenberg",5,"Barry Kohler"
"1704",28932,16483,"Sylvester Stallone",0,"John D. 'Johnny' Kovak"
"1705",28932,522,"Rod Steiger",1,"Sen. Andrew Madison"
"1706",28932,1039,"Peter Boyle",2,"Max Graham"
"1707",28932,4778,"Melinda Dillon",3,"Anna Zarinkas"
"1708",28932,66811,"David Huffman",4,"Abe Belkin"
"1709",28932,27116,"Kevin Conway",5,"Vince Doyle"
"1710",34193,4173,"Anthony Hopkins",0,"Corky Withers/Fats (voice)"
"1711",34193,13567,"Ann-Margret",1,"Peggy Ann Snow"
"1712",34193,16523,"Burgess Meredith",2,"Ben Greene"
"1713",34193,21523,"Ed Lauter",3,"Duke"
"1714",34193,198320,"E.J. André",4,"Merlin"
"1715",34193,51517,"Jerry Houser",5,"Cab Driver"
"1716",29143,6450,"Faye Dunaway",0,"Laura Mars"
"1717",29143,2176,"Tommy Lee Jones",1,"John Neville"
"1718",29143,1370,"Brad Dourif",2,"Tommy Ludlow"
"1719",29143,9807,"René Auberjonois",3,"Donald Phelps"
"1720",29143,27888,"Raúl Juliá",4,"Michael Reisler"
"1721",29143,4761,"Darlanne Fluegel",5,"Lulu"
"1722",10766,8252,"William Holden",0,"Richard Thorn"
"1723",10766,30123,"Lee Grant",1,"Ann Thorn"
"1724",10766,66609,"Jonathan Scott-Taylor",2,"Damien Thorn"
"1725",10766,2962,"Robert Foxworth",3,"Paul Buher"
"1726",10766,13028,"Nicholas Pryor",4,"Charles Warren"
"1727",10766,2007,"Lew Ayres",5,"Bill Atherton"
"1728",36361,6837,"Walter Matthau",0,"Dr. Charley Nichols"
"1729",36361,115573,"Glenda Jackson",1,"Ann Atkinson"
"1730",36361,40176,"Art Carney",2,"Dr. Amos Willoughby"
"1731",36361,24318,"Richard Benjamin",3,"Dr. Norman Solomon"
"1732",36361,9283,"Candice Azzara",4,"Ellen Grady"
"1733",36361,14835,"Dick O'Neill",5,"Irwin Owett"
"1734",57578,5401,"Anthony Quinn",0,"Theo Tomasis"
"1735",57578,14061,"Jacqueline Bisset",1,"Liz Cassidy"
"1736",57578,3268,"Raf Vallone",2,"Spyros Tomasis"
"1737",57578,41218,"Edward Albert",3,"Nico Tamasis"
"1738",57578,18643,"James Franciscus",4,"President James Cassidy"
"1739",57578,70424,"Camilla Sparv",5,"Simi Tomasis"
"1740",621,8892,"Olivia Newton-John",0,"Sandy Olsson"
"1741",621,8891,"John Travolta",1,"Danny Zuko"
"1742",621,8893,"Stockard Channing",2,"Betty Rizzo"
"1743",621,8894,"Jeff Conaway",3,"Kenickie Murdoch"
"1744",621,8896,"Barry Pearl",4,"Doody"
"1745",621,8897,"Michael Tucci",5,"Sonny"
"1746",16214,16475,"Burt Reynolds",0,"Sonny Hooper"
"1747",16214,83037,"Jan-Michael Vincent",1,"Delmore ""Ski"" Shidski"
"1748",16214,35,"Sally Field",2,"Gwen Doyle"
"1749",16214,32791,"Brian Keith",3,"Jocko Doyle"
"1750",16214,3142,"John Marley",4,"Max Berns"
"1751",16214,26715,"Robert Klein",5,"Roger Deal"
"1752",23916,16483,"Sylvester Stallone",0,"Cosmo Carboni"
"1753",23916,1063571,"Lee Canalito",1,"Victor Carboni"
"1754",23916,23346,"Armand Assante",2,"Lenny Carboni"
"1755",23916,1735,"Frank McRae",3,"Big Glory"
"1756",23916,10427,"Anne Archer",4,"Annie"
"1757",23916,27116,"Kevin Conway",5,"Stitch"
"1758",116760,103616,"Mae West",0,"Marlo Manners"
"1759",116760,10669,"Timothy Dalton",1,"Sir Michael Barrington"
"1760",116760,6844,"Dom DeLuise",2,"Dan Turner"
"1761",116760,3150,"Tony Curtis",3,"Alexei Karansky"
"1762",116760,10594,"Ringo Starr",4,"Laslo Karolny"
"1763",116760,3267,"George Hamilton",5,"Vance Norton"
"1764",12611,2090,"Kirk Douglas",0,"Peter Sandza"
"1765",12611,27563,"Amy Irving",1,"Gillian Bellaver"
"1766",12611,11147,"John Cassavetes",2,"Ben Childress"
"1767",12611,44831,"Carrie Snodgress",3,"Hester"
"1768",12611,1466,"Charles Durning",4,"Dr. Jim McKeever"
"1769",12611,21479,"Andrew Stevens",5,"Robin Sandza"
"1770",15417,190,"Clint Eastwood",0,"Philo Beddoe"
"1771",15417,66223,"Sondra Locke",1,"Lynn Halsey-Taylor"
"1772",15417,18071,"Geoffrey Lewis",2,"Orville Boggs"
"1773",15417,2107856,"Manis",3,"Clyde"
"1774",15417,821,"Beverly D'Angelo",4,"Echo"
"1775",15417,33544,"Walter Barnes",5,"Tank Murdock"
"1776",15659,18892,"Goldie Hawn",0,"Gloria Mundy"
"1777",15659,54812,"Chevy Chase",1,"Tony Carlson"
"1778",15659,16523,"Burgess Meredith",2,"Mr. Hennessey"
"1779",15659,35370,"Eugene Roche",3,"Archbishop Thorncrest / Archbishop's brother"
"1780",15659,56819,"Dudley Moore",4,"Stanley Tibbets"
"1781",15659,60142,"Marilyn Sokol",5,"Stella"
"1782",20863,3088,"Sterling Hayden",0,"King Zharko Stepanowicz"
"1783",20863,7632,"Shelley Winters",1,"Queen Rachel"
"1784",20863,4038,"Susan Sarandon",2,"Rose"
"1785",20863,6167,"Judd Hirsch",3,"Groffo"
"1786",20863,21315,"Eric Roberts",4,"Dave"
"1787",20863,15110,"Brooke Shields",5,"Tita"
"1788",17339,8606,"Robert Shaw",0,"Mallory"
"1789",17339,3,"Harrison Ford",1,"Barnsby"
"1790",17339,10458,"Barbara Bach",2,"Maritza"
"1791",17339,9126,"Edward Fox",3,"Miller"
"1792",17339,22383,"Franco Nero",4,"Lescovar"
"1793",17339,1101,"Carl Weathers",5,"Weaver"
"1794",123,16270,"Christopher Guard",0,"Frodo (voice)"
"1795",123,16271,"William Squire",1,"Gandalf (voice)"
"1796",123,16272,"Michael Scholes",2,"Sam (voice)"
"1797",123,5049,"John Hurt",3,"Aragorn (voice)"
"1798",123,16273,"Simon Chandler",4,"Merry (voice)"
"1799",123,16274,"Dominic Guard",5,"Pippin (voice)"
"1800",23397,4483,"Dustin Hoffman",0,"Max Dembo"
"1801",23397,9207,"Theresa Russell",1,"Jenny Mercer"
"1802",23397,2048,"Gary Busey",2,"Willy Darin"
"1803",23397,5048,"Harry Dean Stanton",3,"Jerry Schue"
"1804",23397,588,"M. Emmet Walsh",4,"Earl Frank"
"1805",23397,140356,"Rita Taggart",5,"Carol Schue"
"1806",2153,31070,"Ryan O'Neal",0,"The Driver"
"1807",2153,6905,"Bruce Dern",1,"The Detective"
"1808",2153,6553,"Isabelle Adjani",2,"The Player"
"1809",2153,13652,"Ronee Blakley",3,"The Connection"
"1810",2153,2454,"Matt Clark",4,"Red Plainclothesman"
"1811",2153,14068,"Felice Orlandi",5,"Gold Plainclothesman"
"1812",42213,3037,"Richard Dreyfuss",0,"Moses Wine"
"1813",42213,95788,"Susan Anspach",1,"Lila Shay"
"1814",42213,7673,"Bonnie Bedelia",2,"Suzanne"
"1815",42213,12074,"John Lithgow",3,"Sam Sebastian"
"1816",42213,1164,"F. Murray Abraham",4,"Eppis"
"1817",42213,12122,"Ron Rifkin",5,"Randy"
"1818",11850,55636,"Donald Sutherland",0,"Matthew Bennell"
"1819",11850,69054,"Brooke Adams",1,"Elizabeth Driscoll"
"1820",11850,1749,"Leonard Nimoy",2,"Dr. David Kibner"
"1821",11850,4785,"Jeff Goldblum",3,"Jack Bellicec"
"1822",11850,5047,"Veronica Cartwright",4,"Nancy Bellicec"
"1823",11850,41256,"Art Hindle",5,"Dr. Geoffrey Howell"
"1824",26973,15110,"Brooke Shields",0,"Violet"
"1825",26973,30613,"Keith Carradine",1,"Bellocq"
"1826",26973,4038,"Susan Sarandon",2,"Hattie"
"1827",26973,115187,"Frances Faye",3,"Nell"
"1828",26973,84878,"Antonio Fargas",4,"Professor"
"1829",26973,115188,"Matthew Anton",5,"Red Top"
"1830",15867,41283,"Geraldine Page",0,"Eve"
"1831",15867,164343,"Kristin Griffith",1,"Flyn"
"1832",15867,54782,"Mary Beth Hurt",2,"Joey"
"1833",15867,12518,"Richard Jordan",3,"Frederick"
"1834",15867,3092,"Diane Keaton",4,"Renata"
"1835",15867,5249,"E.G. Marshall",5,"Arthur"
"1836",35976,16475,"Burt Reynolds",0,"Wendell Sonny Lawson"
"1837",35976,6844,"Dom DeLuise",1,"Marlon Borunki"
"1838",35976,35,"Sally Field",2,"Mary Ellen"
"1839",35976,8260,"Strother Martin",3,"Dr. Waldo Kling"
"1840",35976,15452,"David Steinberg",4,"Marty Lieberman"
"1841",35976,109410,"Joanne Woodward",5,"Jessica Lawson"
"1842",31657,6352,"Jane Fonda",0,"Sally Hyde"
"1843",31657,10127,"Jon Voight",1,"Luke Martin"
"1844",31657,6905,"Bruce Dern",2,"Capt. Bob Hyde"
"1845",31657,27566,"Penelope Milford",3,"Vi Munson"
"1846",31657,62036,"Robert Carradine",4,"Bill Munson"
"1847",31657,27012,"Robert Ginty",5,"Sgt. Dink Mobley"
"1848",16642,1205,"Richard Gere",0,"Bill"
"1849",16642,69054,"Brooke Adams",1,"Abby"
"1850",16642,9880,"Sam Shepard",2,"The Farmer"
"1851",16642,3011,"Linda Manz",3,"Linda"
"1852",16642,2096,"Robert J. Wilke",4,"The Farm Foreman"
"1853",16642,2724011,"Jackie Shultis",5,"Linda's Friend"
"1854",8469,7171,"John Belushi",0,"John 'Bluto' Blutarski"
"1855",8469,650,"Karen Allen",1,"Katy"
"1856",8469,3999,"Tom Hulce",2,"Larry 'Pinto' Kroger"
"1857",8469,52304,"Stephen Furst",3,"Kent 'Flounder' Dorfman"
"1858",8469,55194,"Mark Metcalf",4,"Doug Neidermeyer"
"1859",8469,55196,"Mary Louise Weller",5,"Mandy Pepperidge"
"1860",38731,20362,"Jill Clayburgh",0,"Erica Benton"
"1861",38731,27554,"Alan Bates",1,"Saul Kaplan"
"1862",38731,4776,"Michael Murphy",2,"Martin Benton"
"1863",38731,19183,"Cliff Gorman",3,"Charlie"
"1864",38731,728,"Kelly Bishop",4,"Elaine Liebowitz"
"1865",38731,558309,"Lisa Lucas",5,"Patti Benton"
"1866",42215,9594,"Katharine Ross",0,"Margaret Walsh"
"1867",42215,16431,"Sam Elliott",1,"Pete Danner"
"1868",42215,47096,"Roger Daltrey",2,"Clive Jackson"
"1869",42215,11282,"John Standing",3,"Jason Mountolive"
"1870",42215,25666,"Ian Hogg",4,"Harry"
"1871",42215,250,"Margaret Tyzack",5,"Nurse Adams"
"1872",11327,69010,"Brad Davis",0,"Billy Hayes"
"1873",11327,69011,"Irene Miracle",1,"Susan"
"1874",11327,12410,"Bo Hopkins",2,"Tex"
"1875",11327,4819,"Paolo Bonacelli",3,"Rifki"
"1876",11327,39782,"Paul L. Smith",4,"Hamidou"
"1877",11327,1811,"Randy Quaid",5,"Jimmy Booth"
"1878",14839,9309,"Richard Pryor",0,"Ezekiel 'Zeke' Brown"
"1879",14839,1037,"Harvey Keitel",1,"Jerry Bartowski"
"1880",14839,5050,"Yaphet Kotto",2,"Sam 'Smokey' James"
"1881",14839,42157,"Ed Begley Jr.",3,"Bobby Joe"
"1882",14839,69026,"Harry Bellaver",4,"Eddie Johnson"
"1883",14839,2563,"George Memmoli",5,"Jenkins"
"1884",24153,2048,"Gary Busey",0,"Buddy Holly"
"1885",24153,69494,"Don Stroud",1,"Jesse Charles"
"1886",24153,1270,"Charles Martin Smith",2,"Ray Bob Simmons"
"1887",24153,19403,"Conrad Janis",3,"Ross Turner"
"1888",24153,101975,"William Jordan",4,"Riley"
"1889",24153,191769,"Maria Richwine",5,"Maria Elena Holly"
"1890",37672,21278,"Alan Alda",0,"George Peters"
"1891",37672,9560,"Ellen Burstyn",1,"Doris"
"1892",37672,103733,"Ivan Bonar",2,"Chalmer"
"1893",37672,164859,"Bernie Kuby",3,"Waiter"
"1894",37672,1537729,"Cosmo Sardo",4,"Second Waiter"
"1895",37672,3622810,"David Northcutt",5,"Pilot #1"
"1896",42205,51576,"Chuck Norris",0,"John T. Booker"
"1897",42205,10427,"Anne Archer",1,"Margaret"
"1898",42205,127601,"Lloyd Haynes",2,"Murray Saunders"
"1899",42205,18643,"James Franciscus",3,"Conrad Morgan"
"1900",42205,13578,"Dana Andrews",4,"Edgar Harolds"
"1901",42205,10345,"Soon-Tek Oh",5,"Mhin"
"1902",28155,8351,"Frederic Forrest",0,"Eugene Scott"
"1903",28155,99885,"Kathleen Lloyd",1,"Jody Scott"
"1904",28155,15213,"John P. Ryan",2,"Frank Davis"
"1905",28155,3142,"John Marley",3,"Mr. Mallory"
"1906",28155,19794,"Eddie Constantine",4,"Dr. Forrest"
"1907",28155,86368,"Andrew Duggan",5,"Dr. Perry"
"1908",24831,18647,"Bradford Dillman",0,"Paul Grogan"
"1909",24831,92691,"Heather Menzies",1,"Maggie McKeown"
"1910",24831,34597,"Kevin McCarthy",2,"Dr. Robert Hoak"
"1911",24831,4966,"Keenan Wynn",3,"Jack"
"1912",24831,102441,"Dick Miller",4,"Buck Gardner"
"1913",24831,5685,"Barbara Steele",5,"Dr. Mengers"
"1914",923,15069,"David Emge",0,"Stephen ""Flyboy"" Andrews"
"1915",923,15070,"Ken Foree",1,"Peter Washington"
"1916",923,15071,"Scott H. Reiniger",2,"Roger ""Trooper"" DeMarco"
"1917",923,15072,"Gaylen Ross",3,"Francine ""Fran"" Parker"
"1918",923,15073,"David Crawford",4,"Dr. James Foster"
"1919",923,15074,"David Early",5,"Sidney Berman"
"1920",948,9221,"Donald Pleasence",0,"Loomis"
"1921",948,8944,"Jamie Lee Curtis",1,"Laurie"
"1922",948,11787,"Nancy Kyes",2,"Annie"
"1923",948,15500,"P. J. Soles",3,"Lynda"
"1924",948,11786,"Charles Cyphers",4,"Brackett"
"1925",948,15503,"Kyle Richards",5,"Lindsey"
"1926",226749,161461,"Robert Behling",0,"Ray Sorensen"
"1927",226749,8192,"Joe Spano",1,"John Sorensen"
"1928",226749,1444240,"Susan Lynch",2,"Inga Olsness"
"1929",226749,1444241,"Ray Ness",3,"Henrik Sorensen"
"1930",226749,1453694,"Marianna Åström-De Fina",4,"Kari"
"1931",226749,3452331,"Helen Ness",5,"Jenny Sorensen"
"1932",2182,22354,"David Miller",0,"Mason Dixon"
"1933",2182,27587,"George Wilson",1,"Jim Richardson"
"1934",2182,22355,"Sharon Taylor",2,"Lois Fairchild"
"1935",2182,22356,"J. Stephen Peace",3,"Wilbur Finletter"
"1936",2182,22371,"Ernie Meyers",4,"The President"
"1937",2182,4976,"Eric Christmas",5,"Senator Polk"
"1938",27432,16506,"Henry G. Sanders",0,"Stan"
"1939",27432,143438,"Kaycee Moore",1,"Stan's Wife"
"1940",27432,143439,"Charles Bracy",2,"Bracy"
"1941",27432,143440,"Angela Burnett",3,"Stan's Daughter"
"1942",27432,122289,"Eugene Cherry",4,"Eugene"
"1943",27432,143441,"Jack Drummond",5,"Stan's Son"
"1944",152,1748,"William Shatner",0,"Admiral James T. Kirk"
"1945",152,1749,"Leonard Nimoy",1,"Mr. Spock"
"1946",152,1750,"DeForest Kelley",2,"Dr. Leonard 'Bones' McCoy"
"1947",152,1751,"James Doohan",3,"Cmdr. Montgomery 'Scotty' Scott"
"1948",152,1752,"George Takei",4,"Lt. Cmdr. Hikaru Sulu"
"1949",152,1754,"Walter Koenig",5,"Lt. Pavel Chekov"
"1950",11519,707,"Dan Aykroyd",0,"Sgt. Frank Tree"
"1951",11519,13726,"Ned Beatty",1,"Ward Douglas"
"1952",11519,7171,"John Belushi",2,"Capt. Wild Bill Kelso"
"1953",11519,8607,"Lorraine Gary",3,"Joan Douglas"
"1954",11519,8608,"Murray Hamilton",4,"Claude Crumn"
"1955",11519,113,"Christopher Lee",5,"Capt. Wolfgang von Kleinschmidt"
"1956",28,8349,"Martin Sheen",0,"Captain Benjamin Willard"
"1957",28,3084,"Marlon Brando",1,"Colonel Walter Kurtz"
"1958",28,8351,"Frederic Forrest",2,"Jay 'Chef' Hicks"
"1959",28,8354,"Albert Hall",3,"Chief Phillips"
"1960",28,2975,"Laurence Fishburne",4,"Tyrone 'Clean' Miller"
"1961",28,8350,"Sam Bottoms",5,"Lance B. Johnson"
"1962",40160,738,"Sean Connery",0,"Paul Bradley"
"1963",40160,2769,"Natalie Wood",1,"Tatiana Donskaya"
"1964",40160,9857,"Karl Malden",2,"Harry Sherwood"
"1965",40160,32791,"Brian Keith",3,"Dr. Dubov"
"1966",40160,2641,"Martin Landau",4,"General Adlon"
"1967",40160,12726,"Trevor Howard",5,"Sir Michael Hughes"
"1968",29723,9208,"Robert Wagner",0,"Kevin Harrison"
"1969",29723,22553,"Susan Blakely",1,"Maggie Whelan"
"1970",29723,15135,"Alain Delon",2,"Paul Metrand"
"1971",29723,35319,"Sylvia Kristel",3,"Isabelle"
"1972",29723,12950,"George Kennedy",4,"Joe Patroni"
"1973",29723,2076,"David Warner",5,"Peter O'Neill"
"1974",11145,4135,"Robert Redford",0,"Sonny"
"1975",11145,6352,"Jane Fonda",1,"Hallie"
"1976",11145,26483,"Valerie Perrine",2,"Charlotta"
"1977",11145,8261,"Willie Nelson",3,"Wendell"
"1978",11145,11163,"John Saxon",4,"Hunt Sears"
"1979",11145,13731,"Nicolas Coster",5,"Fitzgerald"
"1980",31915,3094,"Talia Shire",0,"Maggie Verne"
"1981",31915,2962,"Robert Foxworth",1,"Dr. Robert Verne"
"1982",31915,23346,"Armand Assante",2,"John Hawks"
"1983",31915,15413,"Richard Dysart",3,"Trevor Isley"
"1984",31915,136105,"Victoria Racimo",4,"Ramona Hawks"
"1985",31915,1008314,"George Clutesi",5,"M'Rai"
"1986",16858,6355,"Roy Scheider",0,"Joe Gideon"
"1987",16858,4431,"Jessica Lange",1,"Angelique"
"1988",16858,80928,"Ann Reinking",2,"Kate Jagger"
"1989",16858,80927,"Leland Palmer",3,"Audrey Paris"
"1990",16858,19183,"Cliff Gorman",4,"Davis Newman"
"1991",16858,26664,"Ben Vereen",5,"O'Connor Flood"
"1992",3013,1932,"Audrey Hepburn",0,"Elizabeth Roffe"
"1993",3013,856,"Ben Gazzara",1,"Rhys Williams"
"1994",3013,2091,"James Mason",2,"Sir Alec Nichols"
"1995",3013,6250,"Romy Schneider",3,"Helene Martin"
"1996",3013,18847,"Irene Papas",4,"Simonetta Palazzi"
"1997",3013,5004,"Omar Sharif",5,"Ivo Palazzi"
"1998",348,4139,"Tom Skerritt",0,"Dallas"
"1999",348,10205,"Sigourney Weaver",1,"Ripley"
"2000",348,5047,"Veronica Cartwright",2,"Lambert"
"2001",348,5048,"Harry Dean Stanton",3,"Brett"
"2002",348,5049,"John Hurt",4,"Kane"
"2003",348,65,"Ian Holm",5,"Ash"
"2004",10654,47879,"John Savage",0,"Claude Hooper Bukowski"
"2005",10654,4515,"Treat Williams",1,"George Berger"
"2006",10654,821,"Beverly D'Angelo",2,"Sheila Franklin"
"2007",10654,66094,"Annie Golden",3,"Jeannie Ryan"
"2008",10654,69564,"Dorsey Wright",4,"Lafayette aka Hud"
"2009",10654,1176832,"Don Dacus",5,"Woof"
"2010",54663,16475,"Burt Reynolds",0,"Phil Potter"
"2011",54663,20362,"Jill Clayburgh",1,"Marilyn Holmburg"
"2012",54663,11850,"Candice Bergen",2,"Jessica Potter"
"2013",54663,1466,"Charles Durning",3,"Michael ""Mickey"" Potter"
"2014",54663,36926,"Frances Sternhagen",4,"Marva Potter"
"2015",54663,6168,"Austin Pendleton",5,"Paul"
"2016",1732,12446,"Peter Sellers",0,"Rudolf IV/Rudolf V/Sidney Frewin"
"2017",1732,14344,"Stuart Wilson",1,"Rupert"
"2018",1732,18913,"Lynne Frederick",2,"Princess Flavia"
"2019",1732,17844,"Elke Sommer",3,"Countess Montparnasse"
"2020",1732,18914,"Gregory Sierra",4,"Count Montparnasse"
"2021",1732,18915,"Catherine Schell",5,"Mauban"
"2022",16323,73931,"Bette Midler",0,"Mary Rose Foster"
"2023",16323,27554,"Alan Bates",1,"Rudge Campbell"
"2024",16323,8351,"Frederic Forrest",2,"Huston Dyer"
"2025",16323,5048,"Harry Dean Stanton",3,"Billy Ray"
"2026",16323,73194,"Barry Primus",4,"Dennis"
"2027",16323,18181,"David Keith",5,"Mal"
"2028",16972,3460,"Gene Wilder",0,"Avram"
"2029",16972,3,"Harrison Ford",1,"Tommy"
"2030",16972,33060,"Ramon Bieri",2,"Mr. Jones"
"2031",16972,107068,"Val Bisoglio",3,"Chief Gray Cloud"
"2032",16972,1069,"George DiCenzo",4,"Darryl Diggs"
"2033",16972,23705,"Leo Fuchs",5,"Chief Rabbi"
